target,ids,date,flag,user,text,weekday
0,2230250303,2009-06-18 16:51:00-07:00,NO_QUERY,alexgue,Facebook not working,Thursday
4,2032157299,2009-06-04 10:51:17-07:00,NO_QUERY,hollyjordan7,can't get enought of Perez Hilton lately,Thursday
0,2324473934,2009-06-25 03:14:45-07:00,NO_QUERY,sengjhp,Homework haven't finish but school is going to reopen.,Thursday
0,1956161054,2009-05-28 21:18:24-07:00,NO_QUERY,RominaLuciana,This is way way way to early for me damn wish i could still stay in bed ! Up to video recording some shizzle for sensation tireddddd,Thursday
4,1794225431,2009-05-14 05:17:35-07:00,NO_QUERY,Cubsrule23,"Good morning Safettes! 77 now, high of 91 here today, should be lovely on the playground this morning",Thursday
4,2033317559,2009-06-04 12:32:00-07:00,NO_QUERY,jerrytroll,"@user: I try now, you should try MY suggest and I'll let you know what I think :-P",Thursday
4,2031414662,2009-06-04 09:47:03-07:00,NO_QUERY,EvanHammond,@user Yep! Im still here And NO Im not building via command line. CakePHP's tutorials are all in command line format. /wrists.,Thursday
0,2229769955,2009-06-18 16:10:55-07:00,NO_QUERY,jordynjitters,Ouuuuchhh hot oil burned me,Thursday
0,2324067614,2009-06-25 02:12:04-07:00,NO_QUERY,Rannelee,@user so disappointing noh,Thursday
0,2233067310,2009-06-18 20:47:14-07:00,NO_QUERY,Jayceelynn,my lips are chapped,Thursday
0,2226760991,2009-06-18 12:21:08-07:00,NO_QUERY,joyfulmomlea,@user sorry you're having tweetdeck issues! That stinks!,Thursday
4,1794014636,2009-05-14 04:42:30-07:00,NO_QUERY,heartofkaos,@user I've seen up to episode 8 already... it's awesome! x,Thursday
4,2030210665,2009-06-04 08:02:36-07:00,NO_QUERY,Snailified,"HMMMMM. If i can't get any of my entries into the FML site, maybe I can try MLIA.",Thursday
0,1795448312,2009-05-14 07:47:28-07:00,NO_QUERY,disco_ball_rene,I'm having a relapse of the love bug with draeke.,Thursday
0,2326739894,2009-06-25 07:26:53-07:00,NO_QUERY,JennyT89,"isn't seeing Transformers again, instead I'm in Topshop, looking at clothes I can't afford",Thursday
4,1956075248,2009-05-28 21:08:27-07:00,NO_QUERY,Kaatje_68,Some of whom actually did write songs for me I can't imagine not ever having known men like that.,Thursday
0,2325341492,2009-06-25 05:15:46-07:00,NO_QUERY,overroller,"Like usual a long working day i bought tickets for the cinema...transformers 2 for saturday. I have to play a short round golf,too",Thursday
0,2221072343,2009-06-18 04:38:19-07:00,NO_QUERY,dionna11,Here we go another day with nothing to wear to work [http],Thursday
0,2326228276,2009-06-25 06:44:30-07:00,NO_QUERY,SallytheShizzle,@user -huggles- naaaw! Your mind is just going round in circles?,Thursday
0,2323504177,2009-06-25 00:47:58-07:00,NO_QUERY,Kooansha,@user So sorry *hugs*,Thursday
0,2325551844,2009-06-25 05:39:34-07:00,NO_QUERY,LuntiX,"@user Naw, you don't fail. If anything that's a good thing. Better to break down then keep everything bottled up like I do",Thursday
0,2223488025,2009-06-18 08:20:12-07:00,NO_QUERY,Shy_Dreamer,"Rain, rain please don't come today",Thursday
0,2222052150,2009-06-18 06:25:27-07:00,NO_QUERY,FlyFlyNay,@user Then Ur Gonna Kill My Baby Smh,Thursday
4,1796174262,2009-05-14 09:00:15-07:00,NO_QUERY,Princess_Opal,@user What's Up? ?Follow Me?,Thursday
0,2222694211,2009-06-18 07:19:30-07:00,NO_QUERY,ashleigho607,done shiit in my mentle maths test,Thursday
0,2328554803,2009-06-25 09:43:19-07:00,NO_QUERY,shopaholic64,"i cant beliave school is over! its soo sad! i mean, i hate school but im gonna miss everyone sooo much! =(",Thursday
0,2220834405,2009-06-18 04:05:20-07:00,NO_QUERY,CRIM2007,Oh god just had a major panic! Thought Noah was going to steal my spongebob teddy,Thursday
0,2227409024,2009-06-18 13:09:37-07:00,NO_QUERY,mariwanted,@user 60% sÃ³ bf UHASUHSDAUHSA,Thursday
0,1793900054,2009-05-14 04:21:18-07:00,NO_QUERY,blaskey23,Sitting in the gator again waiting for the van- i have a sore throat. HOW THRILLING! :]&lt;33 xoxo&lt;3,Thursday
0,2226489415,2009-06-18 12:01:01-07:00,NO_QUERY,stuartastbury,"Watching the brother on street fighter, he's better than me",Thursday
0,1794622168,2009-05-14 06:13:02-07:00,NO_QUERY,monoclelad,@user oh yeah!? well maybe I don't like you either,Thursday
0,1793199210,2009-05-14 01:45:36-07:00,NO_QUERY,rebeccao372,@user yeh im great thanks pity the weather is grim,Thursday
0,1792714722,2009-05-14 00:00:18-07:00,NO_QUERY,kumimonster,fell asleep too late. woke up lil too early. just 30 min more...,Thursday
0,2224460343,2009-06-18 09:31:44-07:00,NO_QUERY,lexicaljewel,@user oh bb. I had dreams about Frankie helping us survive a zombie plague - I will send him to cure your headaches! &lt;3,Thursday
0,2227811986,2009-06-18 13:39:50-07:00,NO_QUERY,dolcecorazon,Ok this rain is really making me mad... It's never gonna be summer,Thursday
0,2222133238,2009-06-18 06:32:42-07:00,NO_QUERY,LaurenLoverr7,"blahh, stupid friggin' new hampshire. IM SOOO BORED! man, i need to find a guyyyyyy!",Thursday
0,2228272698,2009-06-18 14:13:59-07:00,NO_QUERY,PamDeLara,finally doin my Hw haha!!,Thursday
0,2226325865,2009-06-18 11:48:51-07:00,NO_QUERY,dching_jgcc,NY gets a C+/C (4th/8th gr) @user: Interactive look at how your state compares against int'l benchmarks [http],Thursday
0,2325220267,2009-06-25 05:01:18-07:00,NO_QUERY,g54zw00dcy4u1ls,@user sadly no she's at home. I'm eating alone somewhere along the way home,Thursday
4,1793613540,2009-05-14 03:21:46-07:00,NO_QUERY,majorDAMNster,CURSE ADAM!!! &gt;__&lt; lol. peace.,Thursday
0,1957111643,2009-05-28 23:33:01-07:00,NO_QUERY,georginaluxford,Photo: martwo: OMG i love you!!!! i accadentally deleted this photo yay hes SO beautiful [http],Thursday
0,2233832067,2009-06-18 21:58:30-07:00,NO_QUERY,MT_gilbert,"doesn't feel all that awesome. my jaws still hurt, sleep; please?",Thursday
0,2231595485,2009-06-18 18:46:04-07:00,NO_QUERY,ali10230,@user aww. poor zackypoo.,Thursday
0,1955992672,2009-05-28 20:59:22-07:00,NO_QUERY,JennyLaFemme,So tired ... So little time so much work,Thursday
0,2323971673,2009-06-25 01:57:36-07:00,NO_QUERY,bookiemonsternz,"@user @user @user Uber confessional: I never liked HP, at ALL, and I can't STAND Lord of the Rings!",Thursday
0,2230771269,2009-06-18 17:34:54-07:00,NO_QUERY,savethewolves2,Hey! I don't mean to ignore everyone! I'm trying to do 40 things at once! So much work; too little time,Thursday
4,2039726658,2009-06-04 22:39:11-07:00,NO_QUERY,carmelpascual,Is Going to Baseball soon Yippersss,Thursday
4,2039752146,2009-06-04 22:43:00-07:00,NO_QUERY,StasysBrazil,You better start to watch and listen: Hey Joe - Jimi Hendrix [http],Thursday
0,2231649992,2009-06-18 18:50:34-07:00,NO_QUERY,Amber_Acey,Swam all day. I have a sunburn.,Thursday
0,2223499141,2009-06-18 08:21:00-07:00,NO_QUERY,fddlgrl,"@user I clicked on the Haydn performance, and I get the message, &quot;not available in your area&quot;",Thursday
0,2325420386,2009-06-25 05:25:01-07:00,NO_QUERY,IslaLuna,@user oh no! im sorry about that bad experience with the buyer?,Thursday
4,1793416657,2009-05-14 02:36:48-07:00,NO_QUERY,ilanbr,@user Awesome frame - just commented ur blog. Directly on your blog!,Thursday
4,1794234569,2009-05-14 05:19:03-07:00,NO_QUERY,iandmac,@user ay. charing lang. lemme add u sa YM.,Thursday
0,2230641800,2009-06-18 17:24:03-07:00,NO_QUERY,tvfletch,@user gutted i cant make london! go to rome on that day!,Thursday
0,2324963657,2009-06-25 04:27:36-07:00,NO_QUERY,flower21701,"Dad woke me up by playing Love Story by Taylor Swift, I fell for it.",Thursday
0,2221809564,2009-06-18 06:02:16-07:00,NO_QUERY,Stephaniieee24,think i may watch lesbian vampire killers with @user ! I badly wanna see Gavin &amp; Stacey filming,Thursday
0,2325279002,2009-06-25 05:08:20-07:00,NO_QUERY,wonderpetunia,"the cramps are horrible! ahhh, go away please!",Thursday
4,1956512386,2009-05-28 22:02:23-07:00,NO_QUERY,swayshay,@user will do!!,Thursday
0,2227911996,2009-06-18 13:47:14-07:00,NO_QUERY,LaurenJewel,Rubios with my favorite...way too full note to self: two portobello tacos is definitely not necessary!,Thursday
4,1880036402,2009-05-21 23:54:09-07:00,NO_QUERY,niqyap,@user @user ahh...finally saw the pics. good stuff ya #sgtweetup,Thursday
4,1957194699,2009-05-28 23:47:13-07:00,NO_QUERY,gryzing,@user Why I just came across one this week if you want it,Thursday
0,2228239898,2009-06-18 14:11:32-07:00,NO_QUERY,Maverett,"There, I tweeted... feels dirty.",Thursday
0,1794457342,2009-05-14 05:51:31-07:00,NO_QUERY,fluffy_d,@user cool!! xD I just checked your pics and omg you look so sad in the first one I don't think they are too short,Thursday
4,2031694192,2009-06-04 10:11:03-07:00,NO_QUERY,kamelperez,@user save some for me! Please,Thursday
4,1793179669,2009-05-14 01:41:00-07:00,NO_QUERY,_alps,@user See it figures. Our Doc @user here went straight into diagnosing the clinical cause of the pain? ;),Thursday
0,2324794046,2009-06-25 04:03:34-07:00,NO_QUERY,kimmy2006,@user think it's hit me today that it's over for a few weeks hope your shift is ok.,Thursday
0,2323192732,2009-06-25 00:06:15-07:00,NO_QUERY,nyssa83,@user aww tifs going to bed I'm so bored nw. The kids r styll awake too wish they'd go to bed,Thursday
0,2328883744,2009-06-25 10:05:56-07:00,NO_QUERY,laurathemum,"Sigh...sad, sad news: farrah is gone.",Thursday
0,2233119884,2009-06-18 20:51:44-07:00,NO_QUERY,Babygirl8t2,"Cant sleep again, So much going off in my head, I'm so worried all the time",Thursday
4,2031127698,2009-06-04 09:22:17-07:00,NO_QUERY,blissfulblues,"@user Bet that will make editing interesting, you'll be seeing everything the same speed as a fly, 26fps won't be quick enough",Thursday
0,2227513343,2009-06-18 13:17:28-07:00,NO_QUERY,KatMayne,omfg. REALLY?!!! Azzurri... you fail.,Thursday
0,2228586265,2009-06-18 14:37:40-07:00,NO_QUERY,nevali,@user not even the good kind of wrong,Thursday
0,2232695547,2009-06-18 20:15:51-07:00,NO_QUERY,Alli_Flowers,@user At least another 10 years.,Thursday
0,2228776046,2009-06-18 14:52:17-07:00,NO_QUERY,Neumen,"Flights delayed out of NY. Rerouted flights to get home. In a center seat oh well, at least I'm going home...",Thursday
0,2039965607,2009-06-04 23:16:03-07:00,NO_QUERY,eamesfreak,To all traveling Silverado trail in Napa this weekend just got speeding tkt (... Read More: [http],Thursday
0,2233490381,2009-06-18 21:26:09-07:00,NO_QUERY,suziefaithwebb,@user but I can't make it,Thursday
4,1793397056,2009-05-14 02:32:08-07:00,NO_QUERY,KandiiSwagg,Join B Scott's community.....Love it,Thursday
0,2231044761,2009-06-18 17:58:12-07:00,NO_QUERY,Rinari,"Oh no, the big fish died!",Thursday
0,2223580930,2009-06-18 08:27:13-07:00,NO_QUERY,BRANDI_JOHNS,omggggg so exited 4 July cant wait youtube is like down cant watch What The Buck yet,Thursday
0,1957261056,2009-05-28 23:59:02-07:00,NO_QUERY,spacecadet007,because my dad has the tv to loud. Then i get creeped out cuz im from a dodgy neighbourhood and there was someone in my bush.,Thursday
0,2222275632,2009-06-18 06:45:12-07:00,NO_QUERY,ConnieLeena,"heyyyy, i'm bored, too (I'm at work tho haha prob plenty to do!) @user",Thursday
0,2230196613,2009-06-18 16:46:25-07:00,NO_QUERY,Danied32,@user,Thursday
4,1957195940,2009-05-28 23:47:26-07:00,NO_QUERY,ryanwapner,"goooodnight world, i can't wait to sleep in my bed! @user there's definitely no way you're sleeping in longer than me",Thursday
4,1793222416,2009-05-14 01:51:06-07:00,NO_QUERY,alvinlow,@user &quot;i could have flare up. but this time im gonna fight it.&quot; - nice...,Thursday
0,2230907546,2009-06-18 17:46:31-07:00,NO_QUERY,PlusSizeMommy,@user night take care #bookieb,Thursday
0,2232030038,2009-06-18 19:21:21-07:00,NO_QUERY,sisforsarah,"just in from work. tired, hungry and missing him",Thursday
0,2221746193,2009-06-18 05:56:13-07:00,NO_QUERY,Tiarnaaa,"Oh noo, i have a music test next, :-s",Thursday
4,1793527558,2009-05-14 03:02:10-07:00,NO_QUERY,SakuraKi,"Mmmm, I'm hungry! I'm thinking about grabbing a pizza once my laundry is done",Thursday
0,2323315882,2009-06-25 00:22:12-07:00,NO_QUERY,adeejayday,"@user My creative corner, like Joe's",Thursday
0,2324336952,2009-06-25 02:54:29-07:00,NO_QUERY,Natashahh,@user I miss you already can't wait to find out tomorrow!,Thursday
4,1956389174,2009-05-28 21:46:27-07:00,NO_QUERY,timlopez,@user I know. Except this time I can't rely on you to tell me when the scary parts come around. Haha.,Thursday
0,2225410471,2009-06-18 10:41:09-07:00,NO_QUERY,__Zara__,is not feeling well ;(,Thursday
0,2234477508,2009-06-18 23:07:46-07:00,NO_QUERY,DanellD,@user i guess sometimes it's easier to just give up and move on i guess.,Thursday
4,2031449112,2009-06-04 09:50:05-07:00,NO_QUERY,Rohan_01,@user well must b coz i dont get annoyed by my frnds easily &amp; i consider u ma frnd u noe....,Thursday
0,2325751457,2009-06-25 06:00:21-07:00,NO_QUERY,lfesvr,Sitting on the plane waiting for everyone to board.... thankfully it's only bout 1.25hr flight... of course it's a small plane tho,Thursday
0,2233597057,2009-06-18 21:36:01-07:00,NO_QUERY,lxhellokittyxl,Wow! Cant beleive your actualluy there...,Thursday
4,1793330044,2009-05-14 02:16:22-07:00,NO_QUERY,SarahSaner,@user Will keep some for you tomorrow morning ok xx,Thursday
0,1794071512,2009-05-14 04:52:33-07:00,NO_QUERY,Allyhawkins,"Is mad at life, money, debts. Need to earn more. Hmph.",Thursday
0,2328549645,2009-06-25 09:42:57-07:00,NO_QUERY,Alwaysanoob5,Trying to think of vid ideas,Thursday
0,1957172292,2009-05-28 23:43:20-07:00,NO_QUERY,sylverxrainbow,Its weird being at the guy's house without them here. I don't like it,Thursday
0,2039985108,2009-06-04 23:19:14-07:00,NO_QUERY,fluorescentpain,I miss my boobah i miss my boobah i miss i miss i miss what am i doing with my summer? Missing and worrying,Thursday
0,2221009002,2009-06-18 04:29:57-07:00,NO_QUERY,multiplydivide,Uuugh I accidentally fell back asleep for an hour I suuck,Thursday
0,2234546853,2009-06-18 23:15:44-07:00,NO_QUERY,_ITZOMAR_,@user WHAT'CHU MEAN BOO?? WHAT ME BEEING DOMINICAN GOTTA DO &gt;&gt;&gt;&gt;&gt;WIT IT ?!? THEIR YOU GO BEING RACIAL HAHAHA. !!! I GOT LOVE 4U,Thursday
0,2328306480,2009-06-25 09:25:15-07:00,NO_QUERY,dumbblonde21286,stressed....... i cant believe shes already a week old....,Thursday
4,2032750258,2009-06-04 11:42:47-07:00,NO_QUERY,noturaveragegal,Summer '09.,Thursday
4,2031328238,2009-06-04 09:39:44-07:00,NO_QUERY,iluvgossip,meeting my best friend and watching OC in an hour,Thursday
0,1956032275,2009-05-28 21:03:37-07:00,NO_QUERY,blancameneses,@user You don't say hi anymore,Thursday
0,2231367090,2009-06-18 18:26:41-07:00,NO_QUERY,beatrislim,"Sigh, can't even use my laptop now.",Thursday
0,2324874322,2009-06-25 04:15:07-07:00,NO_QUERY,Hyper8,@user i'm ok.....had to sort out the wshing machine as soaked the soap drawer in bleach. was mould infested!!,Thursday
0,2323511658,2009-06-25 00:49:03-07:00,NO_QUERY,Aidua,"Well, i have to leave for university now",Thursday
0,2325705053,2009-06-25 05:55:46-07:00,NO_QUERY,fairygem,@user wishe i could help with the tyres but we're not allowed to do it anymore xx,Thursday
0,1796178219,2009-05-14 09:00:37-07:00,NO_QUERY,mcraddictal,@user alabama wouldn't suck if you were hereeee!,Thursday
4,1956246458,2009-05-28 21:28:38-07:00,NO_QUERY,lynnsdecor,@user I finally feel like someone might understand me. Good dreams to you- we'll tweet again later.,Thursday
0,2233191254,2009-06-18 20:57:58-07:00,NO_QUERY,kisacake,"Ever since @user messaged me with the revelation that Insane Sims can talk to themselves for Social, I have been talking to myself.",Thursday
4,1957185224,2009-05-28 23:45:31-07:00,NO_QUERY,idealstchampion,1 more week til my holiday in Brighton - can't wait to see all the old crew,Thursday
0,2328272189,2009-06-25 09:22:43-07:00,NO_QUERY,Lickytrixxxy,@user lmao... u gotta wait for ma new phone.. LOL ma cam is cracked,Thursday
4,1957003034,2009-05-28 23:15:02-07:00,NO_QUERY,Mimiluvzu2,Nite nite birdies. Going to sleep. I see you Pillow. One.,Thursday
0,2325075010,2009-06-25 04:42:45-07:00,NO_QUERY,ashlee_mcg,still can't hear out of my left ear,Thursday
0,2326883410,2009-06-25 07:38:15-07:00,NO_QUERY,Suuni8,my throat hurts and I feel icky! hope I didn't catch anything,Thursday
0,2232312780,2009-06-18 19:44:26-07:00,NO_QUERY,sexandthebeach,"@user No, I should had never entered my username on that site... they keep posting those messages. ItÂ´s bullshit",Thursday
4,1793372421,2009-05-14 02:26:27-07:00,NO_QUERY,Wix,@user thanks for tweeting about us,Thursday
0,2328526484,2009-06-25 09:41:16-07:00,NO_QUERY,emodarkfairy,not doing much at all,Thursday
0,2323622854,2009-06-25 01:04:49-07:00,NO_QUERY,richard_bowden,"@user Tweetdeck is cool, just installed it my self, better than twitterfox which slows the loading time of the browser",Thursday
0,2223740739,2009-06-18 08:39:13-07:00,NO_QUERY,glaw333,"So I started this new job in a mail room, been there 2 weeks and HATE it! It's sooooo boring",Thursday
0,2231872144,2009-06-18 19:08:30-07:00,NO_QUERY,baseball_mommy,@user aawww I miss u too!,Thursday
4,1792844289,2009-05-14 00:26:28-07:00,NO_QUERY,Crichton_Kicks,@user Phew ! That was close.,Thursday
0,2233602537,2009-06-18 21:36:32-07:00,NO_QUERY,KristyBruno,@user okay... Well I'm mega excited to see you...,Thursday
0,2233316244,2009-06-18 21:10:17-07:00,NO_QUERY,FLEeWavey,Sorry twiggaz.. I kno I've Been slaxking!.. I juss lost my 08... Im juss BriLLen wit Dha bestiesz Doe!,Thursday
0,2228291629,2009-06-18 14:15:23-07:00,NO_QUERY,vnathatsme,wishin i had the money to go see Dane Cook tonight....alas i do not sad times. pretty sure i would have prob peed my pants! HA,Thursday
0,2326241326,2009-06-25 06:45:36-07:00,NO_QUERY,Z33LnR44L,"@user please miss, where do you buy your happiness? Mine always saddens after a couple hours",Thursday
0,2224244504,2009-06-18 09:15:52-07:00,NO_QUERY,dollforlife,"I still have 2 full, long schoolweeks!!! Let's call me poor",Thursday
4,1794188832,2009-05-14 05:11:44-07:00,NO_QUERY,antukingbata,@user i hope you don't have to wear braces. but if have to then... good luck.,Thursday
0,1957263518,2009-05-28 23:59:27-07:00,NO_QUERY,shoptilldrop,i sooooooooo dont want to go to work today to nice outside.,Thursday
0,1793132319,2009-05-14 01:29:57-07:00,NO_QUERY,LexxyBabii,Pretty crappy day at school,Thursday
